step,time,U1_A,U1_B,U1_C,I1_A,I1_B,I1_C,abs(U1_A),abs(U1_B),abs(U1_C),abs(I1_A),abs(I1_B),abs(I1_C),abs(3U0),abs(3I0),ovcp(1),ovcp(2),zccp(1),zccp(1)
3323,0.83075,0,2.84015,6.88355,-2.75968,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3324,0.831,0,2.07912,7.43145,-3.07831,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3325,0.83125,0,1.30526,7.93353,-3.37795,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3326,0.8315,0,0.52336,8.38671,-3.65677,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3327,0.83175,0,-0.261769,8.78817,-3.91304,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3328,0.832,0,-1.04528,9.13545,-4.14519,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3329,0.83225,0,-1.82236,9.42641,-4.35178,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3330,0.8325,0,-2.58819,9.65926,-4.53154,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3331,0.83275,0,-3.33807,9.83255,-4.68336,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3332,0.833,0,-4.06737,9.94522,-4.80631,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3333,0.83325,0,-4.77159,9.99657,-4.89962,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3334,0.8335,0,-5.44639,9.9863,-4.96273,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3335,0.83375,0,-6.08761,9.91445,-4.99524,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3336,0.834,0,-6.69131,9.78148,-4.99695,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3337,0.83425,0,-7.25374,9.5882,-4.96786,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3338,0.8345,0,-7.77146,9.3358,-4.90814,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3339,0.83475,0,-8.24126,9.02585,-4.81815,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3340,0.835,0,5,5,-1.7101,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3341,0.83525,0,4.30511,5.66406,-2.07347,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3342,0.8355,0,3.58368,6.2932,-2.42405,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3343,0.83575,0,2.84015,6.88355,-2.75968,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3344,0.836,0,2.07912,7.43145,-3.07831,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3345,0.83625,0,1.30526,7.93353,-3.37795,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3346,0.8365,0,0.52336,8.38671,-3.65677,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3347,0.83675,0,-0.261769,8.78817,-3.91304,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3348,0.837,0,-1.04528,9.13545,-4.14519,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3349,0.83725,0,-1.82236,9.42641,-4.35178,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3350,0.8375,0,-2.58819,9.65926,-4.53154,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3351,0.83775,0,-3.33807,9.83255,-4.68336,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3352,0.838,0,-4.06737,9.94522,-4.80631,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3353,0.83825,0,-4.77159,9.99657,-4.89962,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3354,0.8385,0,-5.44639,9.9863,-4.96273,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3355,0.83875,0,-6.08761,9.91445,-4.99524,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3356,0.839,0,-6.69131,9.78148,-4.99695,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3357,0.83925,0,-7.25374,9.5882,-4.96786,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3358,0.8395,0,-7.77146,9.3358,-4.90814,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3359,0.83975,0,-8.24126,9.02585,-4.81815,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3360,0.84,0,5,5,-1.7101,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3361,0.84025,0,4.30511,5.66406,-2.07347,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3362,0.8405,0,3.58368,6.2932,-2.42405,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3363,0.84075,0,2.84015,6.88355,-2.75968,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3364,0.841,0,2.07912,7.43145,-3.07831,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3365,0.84125,0,1.30526,7.93353,-3.37795,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3366,0.8415,0,0.52336,8.38671,-3.65677,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3367,0.84175,0,-0.261769,8.78817,-3.91304,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3368,0.842,0,-1.04528,9.13545,-4.14519,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3369,0.84225,0,-1.82236,9.42641,-4.35178,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3370,0.8425,0,-2.58819,9.65926,-4.53154,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3371,0.84275,0,-3.33807,9.83255,-4.68336,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3372,0.843,0,-4.06737,9.94522,-4.80631,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3373,0.84325,0,-4.77159,9.99657,-4.89962,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3374,0.8435,0,-5.44639,9.9863,-4.96273,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3375,0.84375,0,-6.08761,9.91445,-4.99524,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3376,0.844,0,-6.69131,9.78148,-4.99695,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3377,0.84425,0,-7.25374,9.5882,-4.96786,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3378,0.8445,0,-7.77146,9.3358,-4.90814,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3379,0.84475,0,-8.24126,9.02585,-4.81815,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3380,0.845,0,5,5,-1.7101,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3381,0.84525,0,4.30511,5.66406,-2.07347,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3382,0.8455,0,3.58368,6.2932,-2.42405,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3383,0.84575,0,2.84015,6.88355,-2.75968,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3384,0.846,0,2.07912,7.43145,-3.07831,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3385,0.84625,0,1.30526,7.93353,-3.37795,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3386,0.8465,0,0.52336,8.38671,-3.65677,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3387,0.84675,0,-0.261769,8.78817,-3.91304,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3388,0.847,0,-1.04528,9.13545,-4.14519,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3389,0.84725,0,-1.82236,9.42641,-4.35178,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3390,0.8475,0,-2.58819,9.65926,-4.53154,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3391,0.84775,0,-3.33807,9.83255,-4.68336,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3392,0.848,0,-4.06737,9.94522,-4.80631,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3393,0.84825,0,-4.77159,9.99657,-4.89962,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3394,0.8485,0,-5.44639,9.9863,-4.96273,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3395,0.84875,0,-6.08761,9.91445,-4.99524,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3396,0.849,0,-6.69131,9.78148,-4.99695,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3397,0.84925,0,-7.25374,9.5882,-4.96786,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3398,0.8495,0,-7.77146,9.3358,-4.90814,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3399,0.84975,0,-8.24126,9.02585,-4.81815,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3400,0.85,0,5,5,-1.7101,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3401,0.85025,0,4.30511,5.66406,-2.07347,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3402,0.8505,0,3.58368,6.2932,-2.42405,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3403,0.85075,0,2.84015,6.88355,-2.75968,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3404,0.851,0,2.07912,7.43145,-3.07831,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3405,0.85125,0,1.30526,7.93353,-3.37795,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3406,0.8515,0,0.52336,8.38671,-3.65677,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3407,0.85175,0,-0.261769,8.78817,-3.91304,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3408,0.852,0,-1.04528,9.13545,-4.14519,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3409,0.85225,0,-1.82236,9.42641,-4.35178,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3410,0.8525,0,-2.58819,9.65926,-4.53154,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3411,0.85275,0,-3.33807,9.83255,-4.68336,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3412,0.853,0,-4.06737,9.94522,-4.80631,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3413,0.85325,0,-4.77159,9.99657,-4.89962,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3414,0.8535,0,-5.44639,9.9863,-4.96273,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3415,0.85375,0,-6.08761,9.91445,-4.99524,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3416,0.854,0,-6.69131,9.78148,-4.99695,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3417,0.85425,0,-7.25374,9.5882,-4.96786,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3418,0.8545,0,-7.77146,9.3358,-4.90814,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3419,0.85475,0,-8.24126,9.02585,-4.81815,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3420,0.855,0,5,5,-1.7101,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3421,0.85525,0,4.30511,5.66406,-2.07347,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3422,0.8555,0,3.58368,6.2932,-2.42405,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3423,0.85575,0,2.84015,6.88355,-2.75968,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3424,0.856,0,2.07912,7.43145,-3.07831,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3425,0.85625,0,1.30526,7.93353,-3.37795,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3426,0.8565,0,0.52336,8.38671,-3.65677,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3427,0.85675,0,-0.261769,8.78817,-3.91304,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3428,0.857,0,-1.04528,9.13545,-4.14519,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3429,0.85725,0,-1.82236,9.42641,-4.35178,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3430,0.8575,0,-2.58819,9.65926,-4.53154,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3431,0.85775,0,-3.33807,9.83255,-4.68336,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3432,0.858,0,-4.06737,9.94522,-4.80631,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3433,0.85825,0,-4.77159,9.99657,-4.89962,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3434,0.8585,0,-5.44639,9.9863,-4.96273,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3435,0.85875,0,-6.08761,9.91445,-4.99524,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3436,0.859,0,-6.69131,9.78148,-4.99695,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3437,0.85925,0,-7.25374,9.5882,-4.96786,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3438,0.8595,0,-7.77146,9.3358,-4.90814,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3439,0.85975,0,-8.24126,9.02585,-4.81815,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3440,0.86,0,5,5,-1.7101,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3441,0.86025,0,4.30511,5.66406,-2.07347,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3442,0.8605,0,3.58368,6.2932,-2.42405,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3443,0.86075,0,2.84015,6.88355,-2.75968,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3444,0.861,0,2.07912,7.43145,-3.07831,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3445,0.86125,0,1.30526,7.93353,-3.37795,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3446,0.8615,0,0.52336,8.38671,-3.65677,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3447,0.86175,0,-0.261769,8.78817,-3.91304,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3448,0.862,0,-1.04528,9.13545,-4.14519,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3449,0.86225,0,-1.82236,9.42641,-4.35178,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3450,0.8625,0,-2.58819,9.65926,-4.53154,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3451,0.86275,0,-3.33807,9.83255,-4.68336,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3452,0.863,0,-4.06737,9.94522,-4.80631,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3453,0.86325,0,-4.77159,9.99657,-4.89962,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3454,0.8635,0,-5.44639,9.9863,-4.96273,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3455,0.86375,0,-6.08761,9.91445,-4.99524,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3456,0.864,0,-6.69131,9.78148,-4.99695,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3457,0.86425,0,-7.25374,9.5882,-4.96786,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3458,0.8645,0,-7.77146,9.3358,-4.90814,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3459,0.86475,0,-8.24126,9.02585,-4.81815,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3460,0.865,0,5,5,-1.7101,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3461,0.86525,0,4.30511,5.66406,-2.07347,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3462,0.8655,0,3.58368,6.2932,-2.42405,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3463,0.86575,0,2.84015,6.88355,-2.75968,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3464,0.866,0,2.07912,7.43145,-3.07831,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3465,0.86625,0,1.30526,7.93353,-3.37795,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3466,0.8665,0,0.52336,8.38671,-3.65677,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3467,0.86675,0,-0.261769,8.78817,-3.91304,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3468,0.867,0,-1.04528,9.13545,-4.14519,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3469,0.86725,0,-1.82236,9.42641,-4.35178,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3470,0.8675,0,-2.58819,9.65926,-4.53154,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3471,0.86775,0,-3.33807,9.83255,-4.68336,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3472,0.868,0,-4.06737,9.94522,-4.80631,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3473,0.86825,0,-4.77159,9.99657,-4.89962,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3474,0.8685,0,-5.44639,9.9863,-4.96273,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3475,0.86875,0,-6.08761,9.91445,-4.99524,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3476,0.869,0,-6.69131,9.78148,-4.99695,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3477,0.86925,0,-7.25374,9.5882,-4.96786,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3478,0.8695,0,-7.77146,9.3358,-4.90814,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3479,0.86975,0,-8.24126,9.02585,-4.81815,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3480,0.87,0,5,5,-1.7101,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3481,0.87025,0,4.30511,5.66406,-2.07347,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3482,0.8705,0,3.58368,6.2932,-2.42405,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3483,0.87075,0,2.84015,6.88355,-2.75968,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3484,0.871,0,2.07912,7.43145,-3.07831,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3485,0.87125,0,1.30526,7.93353,-3.37795,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3486,0.8715,0,0.52336,8.38671,-3.65677,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
3487,0.87175,0,-0.261769,8.78817,-3.91304,0,0,0,5.92872e-15,5.21942e-14,9.44249e-15,0,0,4.69835e-14,9.44249e-15,0,0,0,0
